date,crypto_index,volatility,google trends,total count,dollarVolume,address #,blockUsd,CryptoSent,DeltaCryptoSent
2025-05-27,87.66100808062436,38.53057128754756,30.0,93.67088607594937,18.51004469800897,67.84720870258609,20.982471987687312,1.2418428444984566,0.15350753452223764
2025-05-28,87.41315243562244,38.02454407618438,34.0,89.87341772151899,25.813385586399356,72.81868634473783,18.043025763042706,1.1771238865693452,-0.06471895792911142
2025-05-29,86.42714774964553,37.323953427975894,39.0,93.67088607594937,19.731020776199745,72.29317623590217,17.71133965729691,1.4396300019641604,0.26250611539481516
2025-05-30,84.74989451128104,35.70616012110942,33.0,75.9493670886076,25.3501131601189,79.28615432209062,20.617414195082894,1.4162707210659722,-0.023359280898188173
2025-05-31,83.359778078916,33.675579025057964,30.0,63.29113924050633,26.277800520706702,67.56171843539066,5.51393631957017,0.6200720027902766,-0.7961987182756955
2025-06-01,83.9020308988585,32.34757524775242,28.000000000000004,70.88607594936708,13.531387479025675,60.37832460816761,4.634318358294001,0.8797445252577862,0.2596725224675096
2025-06-02,84.7215145563897,31.071694485953394,28.000000000000004,81.0126582278481,11.735921047055156,68.8259562790524,21.692735088802483,1.4250580859756776,0.5453135607178914
2025-06-03,84.86155766045967,29.176874936801518,37.0,81.0126582278481,17.426130730334094,74.78124858321621,19.59162341122271,1.3781344407287557,-0.04692364524692194
2025-06-04,84.5006916504016,25.938932107961588,31.0,78.48101265822784,17.169060367114913,72.73801300907542,23.3726617912935,1.572769166466185,0.19463472573742924
2025-06-05,84.00254164928633,22.27601391056784,46.0,72.15189873417721,17.09388427799702,75.01393448525077,18.069487522979937,1.6472115010563237,0.07444233459013883
2025-06-06,81.46820602860603,19.985530487651808,39.0,56.9620253164557,26.29891332015568,72.5223951846686,19.619493117767238,1.2882278381587566,-0.3589836628975671
2025-06-07,83.67942134519926,16.782453667815613,39.0,65.82278481012658,19.799306491153995,63.20349148862972,6.298858701576239,0.7889055445959114,-0.4993222935628452
2025-06-08,84.69863203552674,16.45010913765368,44.0,78.48101265822784,11.75461666788008,58.20401153161995,4.049485051332931,0.8817098094708037,0.09280426487489224
2025-06-09,84.70728194284064,16.054566401317487,44.0,78.48101265822784,10.625459963769082,67.58452032034648,15.869454530812524,1.4904953805830592,0.6087855711122555
2025-06-10,88.36937938426611,16.95457578266045,39.0,89.87341772151899,25.312869603278475,74.45042123482209,19.17499583059171,1.6462657605279696,0.1557703799449104
2025-06-11,88.33023458575761,17.578585939954603,41.0,91.13924050632912,24.041925240610073,69.24839120033923,14.938907844604591,1.4446756818548552,-0.2015900786731144
2025-06-12,87.10180360612634,17.30455199756415,39.0,89.87341772151899,20.09171654561706,73.2280535190909,10.920556137658838,1.4078546079073828,-0.03682107394747236
2025-06-13,84.93728398481123,17.074527594289734,39.0,77.21518987341773,23.751413159780405,75.71785934303902,19.722203790022387,1.044049219913569,-0.3638053879938139
2025-06-14,84.99044862318162,16.673528522049512,40.0,79.74683544303798,32.76178176031001,63.336435812027126,6.65431678282303,0.6775309943910364,-0.36651822552253255
2025-06-15,84.53950490934265,16.323619020650952,40.0,75.9493670886076,11.864999915731326,58.62737986340204,5.404941859770803,1.0946480709100357,0.4171170765189993
2025-06-16,84.59687903895005,15.898454494482356,39.0,77.21518987341773,10.972317235369347,70.3711506817897,20.410811453692514,1.581839785254503,0.4871917143444673
2025-06-17,85.71632996033432,15.248947307941133,37.0,86.07594936708861,21.255289147729705,69.13118151100491,16.14526322605954,1.76955398893468,0.1877142036801771
2025-06-18,83.89875886535589,15.45176971310514,36.0,65.82278481012658,25.564666385328284,70.14513199757847,17.558241432726994,1.5850788092757577,-0.18447517965892235
2025-06-19,83.93023209641805,15.600764676013497,38.0,72.15189873417721,20.09197467330958,66.80778944392736,9.000838209065405,1.5618580091566274,-0.023220800119130303
2025-06-20,83.90454953865387,15.804275727694012,39.0,68.35443037974683,11.962263524840546,72.53106256783894,14.850734750526923,1.5754493723127165,0.013591363156089109
2025-06-21,82.7820797935264,15.824042727863393,34.0,62.0253164556962,20.286292895041765,60.75528910389926,5.60410811712581,1.0456044927213657,-0.5298448795913508
2025-06-22,81.37349812827911,15.488495989769094,39.0,53.16455696202531,14.333871508119387,57.888252095506566,8.932945903092305,0.9618139405478617,-0.08379055217350395
2025-06-23,80.82852207696291,16.762336307556595,35.0,59.49367088607595,33.964497168991265,63.72660139904899,16.51286123466435,1.05166693048812,0.08985298994025837
2025-06-24,84.56252122382273,16.56272575509015,38.0,82.27848101265823,33.11991003662753,0.0,0.0,1.0565079230179646,0.00484099252984449
2025-06-25,84.93475161578559,16.06176815563897,46.0,83.54430379746836,20.996143320144895,68.80568793686945,20.337035119378193,1.217811370444325,0.16130344742636038
2025-06-26,85.94655385648522,15.456045500403492,40.0,93.67088607594937,20.177369826957523,72.09689334318303,20.199034164347342,1.3396050153249162,0.12179364488059119
2025-06-27,85.74256992110098,14.891755478176963,37.0,82.27848101265823,16.106187562082646,69.92298029970478,22.072265441732785,1.491548423432042,0.1519434081071258
2025-06-28,85.81863019225133,14.725846849502389,38.0,82.27848101265823,16.684726499268713,60.97504060335655,5.713974875331755,0.8002232100082772,-0.6913252134237647
2025-06-29,86.02113301659105,14.904744001393503,41.0,86.07594936708861,5.934269114481473,58.96607452882772,5.974023070577983,0.7480568779897042,-0.052166332018573014
2025-06-30,86.87470429437673,15.179743257133854,40.0,83.54430379746836,9.854874555056762,69.4898778299006,24.21070841059379,1.2579804084931707,0.5099235305034665
2025-07-01,85.861815241179,15.221627579014738,36.0,81.0126582278481,14.893500646265206,72.34038013809142,12.889268634483637,0.012836836470606038,-1.2451435720225648
2025-07-02,84.64408930966269,15.223033882134802,38.0,79.74683544303798,16.578009233155647,76.3903149327011,16.835344635181535,1.6003712979348044,1.5875344614641984
2025-07-03,87.21758791171425,15.70512089409635,37.0,92.40506329113924,24.102418122440998,76.18576468988103,19.116354218013708,1.8534393088269563,0.2530680108921519
2025-07-04,87.84092584497361,16.383590543729454,35.0,92.40506329113924,19.795769165208764,70.29474436553423,28.426873063818945,1.7905193697405983,-0.06291993908635796
2025-07-05,86.58960822052852,16.496738101428647,34.0,84.81012658227847,16.058643306201667,56.834831679418826,4.826367078248364,1.1984085995242242,-0.5921107702163741
2025-07-06,86.73112588915679,15.596865479480343,13.0,83.54430379746836,6.650857676496004,58.164141569036374,4.8920204774965175,1.401019635388862,0.2026110358646378
2025-07-07,87.53075814493457,15.790145694846183,12.0,92.40506329113924,9.694341028391658,65.78450485240113,16.713480640694662,1.7631878954802174,0.3621682600913554
2025-07-08,86.79784538683421,15.909650333398526,16.0,82.27848101265823,16.88269724936448,69.50934610594476,14.033365501627873,1.5805111606366133,-0.18267673484360403
2025-07-09,87.32077299276565,16.136504901909245,18.0,83.54430379746836,13.568585995545298,72.28277537609775,13.243952785117546,1.702132398569995,0.12162123793338164
2025-07-10,89.2236918886484,16.580391287814727,18.0,89.87341772151899,24.55491193271105,80.73414068896362,19.855694123428876,1.960135216103018,0.2580028175330231
2025-07-11,92.87199818636829,19.817936883091804,19.0,89.87341772151899,37.220703904907424,83.5586408476434,30.770658747226694,1.8881551593982777,-0.07198005670474039
2025-07-12,94.22755420400253,23.93260081926437,19.0,100.0,42.506096176010274,66.93593337049197,12.100454235754153,0.9973808507459668,-0.8907743086523109
2025-07-13,94.10567925439214,27.14237576173905,18.0,93.67088607594937,16.126423315332257,62.234211361472546,7.799839130819425,1.0761811256842655,0.07880027493829866
2025-07-14,95.46702529433702,30.737659643363756,19.0,93.67088607594937,18.086391514488273,79.79792996221022,48.605308946298116,2.039946523020238,0.9637653973359723
2025-07-15,96.04095946834684,33.984749767255096,18.0,92.40506329113924,45.63903731515889,74.72231037765789,43.936051603609876,1.439286907121214,-0.6006596158990238
2025-07-16,94.31344570068522,35.66847576066009,19.0,88.60759493670885,53.17771133091887,72.34078017116082,26.235793166219285,1.0277668986718418,-0.4115200084493722
2025-07-17,95.17097372719029,37.674378571466434,30.0,93.67088607594937,33.35995070402049,79.28548760030829,50.927377434170616,2.0068326614619796,0.9790657627901378
2025-07-18,95.72974816372837,39.277200859115446,28.999999999999996,92.40506329113924,32.63701650279365,77.43000088007275,29.22820973635078,1.695801278415309,-0.31103138304667066
2025-07-19,94.5624983360733,40.01580748381265,32.0,93.67088607594937,39.00369938660352,63.64046094477144,10.335552446681803,1.0559454069591963,-0.6398558714561127
2025-07-20,94.49251546327655,40.46486111839463,38.0,91.13924050632912,15.850437312533769,60.70901861220528,6.400964783226453,1.055800333056824,-0.00014507390237228357
2025-07-21,93.9758146460261,40.081639917907374,33.0,89.87341772151899,24.305705943675385,71.7117948417069,24.940340653342727,1.6410485967686108,0.5852482637117868
2025-07-22,94.15658134771043,38.777367745508954,28.000000000000004,91.13924050632912,30.691195444804865,69.20892127082506,24.268906077170453,1.4401130604759536,-0.20093553629265726
2025-07-23,96.13883380135599,37.423278376969904,31.0,93.67088607594937,39.031878549926404,71.4327051036219,18.633296762281343,1.2182139363731221,-0.2218991241028314
2025-07-24,95.0755152783898,37.138833885670486,28.000000000000004,89.87341772151899,29.950345920227477,70.5120956665751,19.28648908603656,1.6360188426140243,0.41780490624090216
2025-07-25,94.85541991454825,36.68224925981251,28.999999999999996,88.60759493670885,34.39712131133984,77.01036619027172,39.0844522370765,1.8453819936973344,0.20936315108331005
2025-07-26,94.20333694031312,36.22473446117414,25.0,91.13924050632912,60.67308599084746,65.48968048025303,8.503245571300267,0.69506570089969,-1.1503162927976445
